account_id,district_id,frequency,date
3452,63,POPLATEKMESICNE,961213
3450,1,POPLATEKMESICNE,961213
1557,66,POPLATEKMESICNE,961213
1316,42,POPLATEKMESICNE,961213
3893,42,POPLATEKMESICNE,961213
2873,70,POPLATEKMESICNE,961213
3962,54,POPLATEKMESICNE,961213
2376,71,POPLATEKMESICNE,961214
2995,51,POPLATEKMESICNE,961214
3984,51,POPLATEKMESICNE,961214
659,63,POPLATEKMESICNE,961214
3137,39,POPLATEKMESICNE,961215
505,64,POPLATEKMESICNE,961216
1817,10,POPLATEKMESICNE,961216
3125,37,POPLATEKMESICNE,961216
2734,53,POPLATEKMESICNE,961216
2386,12,POPLATEKMESICNE,961217
3411,19,POPLATEKMESICNE,961217
4794,72,POPLATEKMESICNE,961218
2827,70,POPLATEKMESICNE,961218
3024,1,POPLATEKMESICNE,961218
1618,6,POPLATEKMESICNE,961218
6510,74,POPLATEKMESICNE,961218
7465,1,POPLATEKTYDNE,961219
1362,1,POPLATEKMESICNE,961219
3182,6,POPLATEKMESICNE,961220
765,12,POPLATEKMESICNE,961220
3412,31,POPLATEKMESICNE,961220
2610,54,POPLATEKMESICNE,961220
4454,63,POPLATEKMESICNE,961221
595,20,POPLATEKMESICNE,961221
1391,15,POPLATEKMESICNE,961221
3438,35,POPLATEKMESICNE,961221
1553,59,POPLATEKMESICNE,961221
10645,2,POPLATEKMESICNE,961221
2531,51,POPLATEKMESICNE,961221
1081,64,POPLATEKMESICNE,961221
2441,47,POPLATEKMESICNE,961222
193,69,POPLATEKMESICNE,961222
3390,12,POPLATEKTYDNE,961222
3393,4,POPLATEKMESICNE,961222
440,29,POPLATEKMESICNE,961222
2356,34,POPLATEKTYDNE,961223
333,73,POPLATEKMESICNE,961223
1884,54,POPLATEKMESICNE,961224
434,1,POPLATEKMESICNE,961224
2875,19,POPLATEKMESICNE,961224
2532,38,POPLATEKMESICNE,961224
3029,42,POPLATEKMESICNE,961224
2699,73,POPLATEKMESICNE,961225
935,23,POPLATEKMESICNE,961225
2777,62,POPLATEKMESICNE,961225
1659,46,POPLATEKMESICNE,961225
252,19,POPLATEKMESICNE,961226
7045,51,POPLATEKMESICNE,961226
3941,7,POPLATEKMESICNE,961226
2761,1,POPLATEKMESICNE,961226
7966,54,POPLATEKMESICNE,961227
2408,26,POPLATEKMESICNE,961227
592,23,POPLATEKMESICNE,961227
1195,42,POPLATEKMESICNE,961227
2261,1,POPLATEKTYDNE,961227
8341,64,POPLATEKMESICNE,961227
6706,38,POPLATEKMESICNE,961228
2507,62,POPLATEKMESICNE,961228
3387,25,POPLATEKTYDNE,961228
3991,1,POPLATEKMESICNE,961228
1056,1,POPLATEKTYDNE,961228
2852,70,POPLATEKMESICNE,961229
3043,1,POPLATEKMESICNE,961229
10404,1,POPLATEKMESICNE,961230
528,17,POPLATEKMESICNE,961230
9424,54,POPLATEKMESICNE,961230
3190,1,POPLATEKMESICNE,961230
1390,69,POPLATEKMESICNE,961230
1988,72,POPLATEKMESICNE,961230
2362,16,POPLATEKMESICNE,961230
2064,54,POPLATEKMESICNE,961230
2689,70,POPLATEKMESICNE,970101
9730,54,POPLATEKMESICNE,970101
1387,67,POPLATEKMESICNE,970101
2637,70,POPLATEKMESICNE,970101
1221,45,POPLATEKMESICNE,970102
1860,70,POPLATEKMESICNE,970102
3540,18,POPLATEKMESICNE,970103
263,64,POPLATEKTYDNE,970103
4660,63,POPLATEKMESICNE,970103
294,7,POPLATEKMESICNE,970105
4354,38,POPLATEKMESICNE,970108
3639,4,POPLATEKMESICNE,970108
1677,69,POPLATEKMESICNE,970108
2653,66,POPLATEKMESICNE,970108
3870,38,POPLATEKMESICNE,970108
17,1,POPLATEKMESICNE,970108
537,34,POPLATEKMESICNE,970108
10493,12,POPLATEKMESICNE,970109
2964,72,POPLATEKMESICNE,970109
752,23,POPLATEKMESICNE,970110
6064,49,POPLATEKMESICNE,970111
2981,46,POPLATEKMESICNE,970111
3527,44,POPLATEKMESICNE,970111
3005,42,POPLATEKPOOBRATU,970111
11244,33,POPLATEKMESICNE,970112
3470,8,POPLATEKMESICNE,970112
3110,48,POPLATEKMESICNE,970112
2300,36,POPLATEKMESICNE,970113
10148,34,POPLATEKMESICNE,970113
1707,75,POPLATEKMESICNE,970113
512,68,POPLATEKMESICNE,970114
9031,47,POPLATEKMESICNE,970115
3375,9,POPLATEKMESICNE,970115
2571,61,POPLATEKMESICNE,970115
3304,36,POPLATEKMESICNE,970116
3908,13,POPLATEKMESICNE,970116
9549,4,POPLATEKMESICNE,970117
4534,63,POPLATEKMESICNE,970118
872,27,POPLATEKMESICNE,970118
2854,1,POPLATEKMESICNE,970118
2696,1,POPLATEKMESICNE,970119
1214,39,POPLATEKMESICNE,970119
1262,29,POPLATEKMESICNE,970119
8320,51,POPLATEKMESICNE,970119
3910,10,POPLATEKMESICNE,970119
364,1,POPLATEKMESICNE,970120
480,23,POPLATEKMESICNE,970121
2535,61,POPLATEKMESICNE,970121
9179,28,POPLATEKMESICNE,970121
2299,1,POPLATEKMESICNE,970121
6138,54,POPLATEKMESICNE,970122
1840,21,POPLATEKMESICNE,970122
3471,63,POPLATEKMESICNE,970122
1651,34,POPLATEKMESICNE,970123
320,47,POPLATEKMESICNE,970123
3961,52,POPLATEKMESICNE,970124
3379,63,POPLATEKMESICNE,970124
4052,36,POPLATEKTYDNE,970125
3964,25,POPLATEKMESICNE,970125
3681,70,POPLATEKMESICNE,970125
2229,1,POPLATEKMESICNE,970127
8742,70,POPLATEKMESICNE,970128
52,16,POPLATEKMESICNE,970129
1853,7,POPLATEKMESICNE,970129
3861,2,POPLATEKMESICNE,970130
3067,46,POPLATEKMESICNE,970130
3659,54,POPLATEKMESICNE,970201
1356,39,POPLATEKMESICNE,970201
1656,47,POPLATEKMESICNE,970201
2103,48,POPLATEKMESICNE,970201
1854,32,POPLATEKMESICNE,970202
910,1,POPLATEKMESICNE,970203
3794,20,POPLATEKMESICNE,970203
3546,55,POPLATEKMESICNE,970203
605,65,POPLATEKMESICNE,970204
3990,77,POPLATEKMESICNE,970204
2021,69,POPLATEKMESICNE,970205
11231,1,POPLATEKMESICNE,970205
4266,54,POPLATEKMESICNE,970205
2455,30,POPLATEKMESICNE,970206
3633,18,POPLATEKMESICNE,970206
4026,58,POPLATEKMESICNE,970206
3620,14,POPLATEKMESICNE,970206
4550,56,POPLATEKMESICNE,970206
1616,22,POPLATEKMESICNE,970207
1498,62,POPLATEKTYDNE,970207
598,1,POPLATEKMESICNE,970208
2262,13,POPLATEKMESICNE,970208
2126,1,POPLATEKMESICNE,970209
1418,35,POPLATEKMESICNE,970209
2537,27,POPLATEKMESICNE,970209
159,70,POPLATEKMESICNE,970211
11141,1,POPLATEKTYDNE,970211
2477,11,POPLATEKMESICNE,970211
1182,8,POPLATEKMESICNE,970211
130,54,POPLATEKMESICNE,970212
828,1,POPLATEKMESICNE,970212
2042,31,POPLATEKMESICNE,970212
4358,5,POPLATEKMESICNE,970212
3565,30,POPLATEKMESICNE,970212
796,1,POPLATEKMESICNE,970213
2381,1,POPLATEKMESICNE,970213
1430,26,POPLATEKMESICNE,970213
2085,25,POPLATEKMESICNE,970213
3059,1,POPLATEKMESICNE,970215
3959,1,POPLATEKTYDNE,970215
1068,52,POPLATEKMESICNE,970215
10915,25,POPLATEKTYDNE,970215
729,14,POPLATEKMESICNE,970215
1141,28,POPLATEKMESICNE,970216
1264,1,POPLATEKMESICNE,970216
351,50,POPLATEKMESICNE,970217
424,12,POPLATEKMESICNE,970217
1037,1,POPLATEKMESICNE,970218
2656,1,POPLATEKMESICNE,970218
5445,72,POPLATEKMESICNE,970219
3188,24,POPLATEKMESICNE,970220
3236,52,POPLATEKMESICNE,970220
2766,31,POPLATEKMESICNE,970220
1447,65,POPLATEKMESICNE,970220
3331,16,POPLATEKMESICNE,970220
4268,77,POPLATEKMESICNE,970220
1524,6,POPLATEKMESICNE,970220
4746,54,POPLATEKMESICNE,970221
3337,58,POPLATEKPOOBRATU,970222
323,52,POPLATEKMESICNE,970223
2016,1,POPLATEKMESICNE,970223
226,70,POPLATEKMESICNE,970223
5180,54,POPLATEKMESICNE,970224
1619,38,POPLATEKMESICNE,970224
2661,1,POPLATEKMESICNE,970225
1818,54,POPLATEKMESICNE,970225
2937,1,POPLATEKMESICNE,970225
2194,54,POPLATEKMESICNE,970225
1336,5,POPLATEKMESICNE,970226
2325,55,POPLATEKMESICNE,970226
292,49,POPLATEKMESICNE,970226
2797,74,POPLATEKMESICNE,970226
1736,74,POPLATEKMESICNE,970226
2405,64,POPLATEKMESICNE,970227
2415,16,POPLATEKMESICNE,970227
3851,1,POPLATEKMESICNE,970227
2782,1,POPLATEKMESICNE,970227
195,70,POPLATEKMESICNE,970227
2380,46,POPLATEKMESICNE,970227
1928,70,POPLATEKMESICNE,970302
3242,28,POPLATEKMESICNE,970302
3541,70,POPLATEKMESICNE,970302
3652,36,POPLATEKMESICNE,970302
2024,20,POPLATEKMESICNE,970302
919,62,POPLATEKMESICNE,970303
1096,34,POPLATEKMESICNE,970303
1215,65,POPLATEKMESICNE,970304
6306,64,POPLATEKMESICNE,970304
2089,29,POPLATEKTYDNE,970305
850,25,POPLATEKMESICNE,970307
1668,62,POPLATEKMESICNE,970307
2224,46,POPLATEKPOOBRATU,970308
3574,72,POPLATEKMESICNE,970308
6061,1,POPLATEKMESICNE,970308
2270,14,POPLATEKMESICNE,970308
214,22,POPLATEKMESICNE,970309
3031,51,POPLATEKMESICNE,970310
1746,1,POPLATEKMESICNE,970311
64,64,POPLATEKMESICNE,970311
3842,1,POPLATEKMESICNE,970312
3971,75,POPLATEKMESICNE,970313
405,55,POPLATEKMESICNE,970313
600,46,POPLATEKMESICNE,970313
1740,57,POPLATEKMESICNE,970313
2672,59,POPLATEKMESICNE,970314
114,60,POPLATEKMESICNE,970314
2760,10,POPLATEKMESICNE,970314
2597,31,POPLATEKMESICNE,970316
2908,61,POPLATEKMESICNE,970316
191,41,POPLATEKMESICNE,970317
2354,7,POPLATEKMESICNE,970317
3782,9,POPLATEKTYDNE,970317
3328,1,POPLATEKMESICNE,970317
3083,66,POPLATEKMESICNE,970318
1199,50,POPLATEKMESICNE,970318
10652,1,POPLATEKMESICNE,970318
2690,66,POPLATEKMESICNE,970319
2495,70,POPLATEKMESICNE,970319
8505,70,POPLATEKMESICNE,970320
304,4,POPLATEKMESICNE,970320
8926,1,POPLATEKMESICNE,970321
578,28,POPLATEKTYDNE,970321
1363,11,POPLATEKMESICNE,970323
1165,44,POPLATEKMESICNE,970323
85,68,POPLATEKMESICNE,970323
749,38,POPLATEKMESICNE,970323
8026,36,POPLATEKMESICNE,970323
3332,17,POPLATEKMESICNE,970325
3739,1,POPLATEKMESICNE,970325
1907,1,POPLATEKMESICNE,970325
1976,26,POPLATEKMESICNE,970325
3658,24,POPLATEKMESICNE,970325
3581,66,POPLATEKMESICNE,970326
1466,69,POPLATEKTYDNE,970326
3176,26,POPLATEKMESICNE,970326
1459,12,POPLATEKMESICNE,970326
1321,60,POPLATEKMESICNE,970327
2966,33,POPLATEKMESICNE,970327
157,11,POPLATEKMESICNE,970328
2158,38,POPLATEKMESICNE,970329
2843,30,POPLATEKMESICNE,970329
3266,14,POPLATEKMESICNE,970329
2048,76,POPLATEKMESICNE,970330
442,54,POPLATEKMESICNE,970330
3885,51,POPLATEKMESICNE,970401
1863,62,POPLATEKMESICNE,970401
9167,56,POPLATEKMESICNE,970402
2874,32,POPLATEKMESICNE,970402
3695,30,POPLATEKMESICNE,970402
10068,1,POPLATEKMESICNE,970402
2725,52,POPLATEKMESICNE,970402
2899,40,POPLATEKMESICNE,970403
144,10,POPLATEKTYDNE,970403
1933,35,POPLATEKMESICNE,970404
1034,73,POPLATEKMESICNE,970404
49,1,POPLATEKMESICNE,970406
1594,15,POPLATEKMESICNE,970406
1138,41,POPLATEKMESICNE,970407
3544,33,POPLATEKMESICNE,970407
1636,53,POPLATEKMESICNE,970408
10812,16,POPLATEKMESICNE,970408
2165,51,POPLATEKMESICNE,970408
3460,16,POPLATEKMESICNE,970408
4208,1,POPLATEKMESICNE,970408
2954,1,POPLATEKMESICNE,970408
843,6,POPLATEKMESICNE,970409
2901,1,POPLATEKMESICNE,970409
1734,37,POPLATEKMESICNE,970410
2466,39,POPLATEKMESICNE,970411
476,69,POPLATEKMESICNE,970411
1407,19,POPLATEKPOOBRATU,970411
1598,15,POPLATEKMESICNE,970412
2166,71,POPLATEKMESICNE,970412
1259,72,POPLATEKMESICNE,970412
927,69,POPLATEKMESICNE,970412
2575,72,POPLATEKMESICNE,970413
4467,17,POPLATEKTYDNE,970413
1253,5,POPLATEKMESICNE,970413
1281,8,POPLATEKMESICNE,970414
1915,2,POPLATEKMESICNE,970414
3716,1,POPLATEKMESICNE,970414
1560,62,POPLATEKMESICNE,970414
4725,73,POPLATEKMESICNE,970414
1665,73,POPLATEKMESICNE,970415
12,21,POPLATEKMESICNE,970415
3398,43,POPLATEKMESICNE,970415
4475,72,POPLATEKMESICNE,970416
2586,57,POPLATEKMESICNE,970416
189,76,POPLATEKMESICNE,970416
3077,64,POPLATEKMESICNE,970416
3634,21,POPLATEKMESICNE,970416
3897,13,POPLATEKMESICNE,970416
2055,37,POPLATEKMESICNE,970417
3012,49,POPLATEKMESICNE,970418
1035,73,POPLATEKMESICNE,970418
1687,23,POPLATEKMESICNE,970418
407,72,POPLATEKTYDNE,970418
2744,70,POPLATEKTYDNE,970419
3194,11,POPLATEKMESICNE,970419
109,53,POPLATEKMESICNE,970420
1198,70,POPLATEKMESICNE,970420
3830,56,POPLATEKMESICNE,970420
3692,70,POPLATEKMESICNE,970421
3217,75,POPLATEKPOOBRATU,970423
453,75,POPLATEKMESICNE,970424
2539,24,POPLATEKMESICNE,970424
794,63,POPLATEKMESICNE,970424
636,75,POPLATEKMESICNE,970424
309,14,POPLATEKMESICNE,970425
873,73,POPLATEKMESICNE,970426
589,1,POPLATEKMESICNE,970426
9484,5,POPLATEKMESICNE,970426
3052,44,POPLATEKMESICNE,970426
10134,22,POPLATEKMESICNE,970426
3846,61,POPLATEKMESICNE,970427
912,65,POPLATEKMESICNE,970427
2080,74,POPLATEKMESICNE,970427
2857,19,POPLATEKMESICNE,970428
647,1,POPLATEKMESICNE,970428
2952,65,POPLATEKMESICNE,970428
240,72,POPLATEKMESICNE,970428
1693,1,POPLATEKPOOBRATU,970429
2612,1,POPLATEKMESICNE,970429
3104,1,POPLATEKMESICNE,970429
1488,25,POPLATEKMESICNE,970429
2451,54,POPLATEKMESICNE,970429
10257,27,POPLATEKMESICNE,970501
1024,19,POPLATEKMESICNE,970502
2173,64,POPLATEKMESICNE,970502
98,55,POPLATEKMESICNE,970502
3119,33,POPLATEKMESICNE,970502
1230,1,POPLATEKMESICNE,970503
2594,19,POPLATEKPOOBRATU,970503
3773,10,POPLATEKMESICNE,970504
3635,10,POPLATEKMESICNE,970504
293,1,POPLATEKMESICNE,970504
1178,41,POPLATEKMESICNE,970504
3988,23,POPLATEKMESICNE,970504
2816,74,POPLATEKMESICNE,970504
722,38,POPLATEKPOOBRATU,970504
2184,6,POPLATEKMESICNE,970507
10022,1,POPLATEKMESICNE,970507
1385,53,POPLATEKMESICNE,970508
3506,70,POPLATEKMESICNE,970508
316,62,POPLATEKMESICNE,970508
3711,3,POPLATEKMESICNE,970508
1982,6,POPLATEKMESICNE,970508
2071,35,POPLATEKMESICNE,970508
2800,41,POPLATEKMESICNE,970508
997,54,POPLATEKMESICNE,970508
367,23,POPLATEKMESICNE,970509
2141,21,POPLATEKMESICNE,970509
2127,1,POPLATEKMESICNE,970509
3214,67,POPLATEKMESICNE,970510
250,56,POPLATEKMESICNE,970510
3742,59,POPLATEKMESICNE,970511
3577,74,POPLATEKMESICNE,970511
2448,23,POPLATEKMESICNE,970511
1130,1,POPLATEKMESICNE,970511
2118,42,POPLATEKMESICNE,970511
2005,16,POPLATEKMESICNE,970511
475,3,POPLATEKMESICNE,970511
6922,3,POPLATEKTYDNE,970512
3122,74,POPLATEKMESICNE,970512
282,69,POPLATEKMESICNE,970512
3140,3,POPLATEKMESICNE,970513
3790,1,POPLATEKTYDNE,970513
5164,5,POPLATEKMESICNE,970513
8149,64,POPLATEKPOOBRATU,970514
2900,20,POPLATEKMESICNE,970514
383,38,POPLATEKMESICNE,970515
1953,9,POPLATEKTYDNE,970515
3344,70,POPLATEKMESICNE,970515
139,38,POPLATEKTYDNE,970515
1808,28,POPLATEKMESICNE,970516
3299,11,POPLATEKTYDNE,970516
1697,63,POPLATEKMESICNE,970517
2392,1,POPLATEKMESICNE,970518
8713,53,POPLATEKMESICNE,970518
3403,63,POPLATEKMESICNE,970520
1424,32,POPLATEKMESICNE,970520
2366,68,POPLATEKMESICNE,970520
2668,21,POPLATEKMESICNE,970520
2698,49,POPLATEKMESICNE,970521
3872,25,POPLATEKMESICNE,970521
10343,8,POPLATEKMESICNE,970522
2743,51,POPLATEKMESICNE,970522
834,3,POPLATEKMESICNE,970523
1956,63,POPLATEKMESICNE,970523
4729,66,POPLATEKMESICNE,970523
760,1,POPLATEKMESICNE,970524
2324,1,POPLATEKMESICNE,970524
7559,56,POPLATEKMESICNE,970524
9208,29,POPLATEKMESICNE,970524
3163,41,POPLATEKMESICNE,970524
3732,21,POPLATEKMESICNE,970525
1710,74,POPLATEKMESICNE,970525
868,1,POPLATEKMESICNE,970526
534,1,POPLATEKMESICNE,970526
3662,4,POPLATEKMESICNE,970526
11053,46,POPLATEKMESICNE,970527
3172,77,POPLATEKMESICNE,970527
3905,54,POPLATEKPOOBRATU,970528
464,43,POPLATEKMESICNE,970528
1574,75,POPLATEKMESICNE,970528
2891,42,POPLATEKMESICNE,970528
2860,54,POPLATEKTYDNE,970530
10679,1,POPLATEKMESICNE,970530
5,15,POPLATEKMESICNE,970530
4130,70,POPLATEKMESICNE,970601
4527,9,POPLATEKMESICNE,970601
3951,22,POPLATEKMESICNE,970602
3700,1,POPLATEKMESICNE,970603
2564,36,POPLATEKMESICNE,970603
3202,8,POPLATEKMESICNE,970604
879,9,POPLATEKMESICNE,970604
2404,8,POPLATEKMESICNE,970605
1537,54,POPLATEKMESICNE,970606
3768,52,POPLATEKMESICNE,970606
5944,27,POPLATEKMESICNE,970606
9673,76,POPLATEKMESICNE,970607
229,1,POPLATEKMESICNE,970607
614,25,POPLATEKMESICNE,970607
1724,48,POPLATEKMESICNE,970607
1185,12,POPLATEKMESICNE,970607
349,72,POPLATEKMESICNE,970608
682,54,POPLATEKMESICNE,970608
291,7,POPLATEKMESICNE,970608
3211,72,POPLATEKMESICNE,970609
3060,73,POPLATEKMESICNE,970609
4471,4,POPLATEKTYDNE,970609
2956,15,POPLATEKMESICNE,970610
2019,64,POPLATEKMESICNE,970611
1491,47,POPLATEKMESICNE,970611
3496,42,POPLATEKMESICNE,970611
1841,36,POPLATEKMESICNE,970612
7180,7,POPLATEKTYDNE,970612
5648,59,POPLATEKMESICNE,970613
2509,43,POPLATEKMESICNE,970613
2878,1,POPLATEKMESICNE,970614
1015,1,POPLATEKMESICNE,970614
1753,71,POPLATEKMESICNE,970614
2372,1,POPLATEKMESICNE,970615
6097,29,POPLATEKMESICNE,970615
2720,2,POPLATEKTYDNE,970616
2006,25,POPLATEKMESICNE,970616
3953,1,POPLATEKMESICNE,970616
2135,51,POPLATEKMESICNE,970617
1551,72,POPLATEKMESICNE,970618
1095,54,POPLATEKMESICNE,970618
3703,74,POPLATEKMESICNE,970618
3719,37,POPLATEKMESICNE,970619
2057,1,POPLATEKMESICNE,970620
2560,15,POPLATEKMESICNE,970620
3986,19,POPLATEKMESICNE,970620
4858,67,POPLATEKMESICNE,970621
1354,31,POPLATEKMESICNE,970621
3262,23,POPLATEKMESICNE,970622
3100,65,POPLATEKMESICNE,970622
1839,5,POPLATEKMESICNE,970622
3996,1,POPLATEKMESICNE,970622
622,24,POPLATEKMESICNE,970622
2340,14,POPLATEKMESICNE,970622
641,40,POPLATEKMESICNE,970622
3461,8,POPLATEKMESICNE,970623
672,53,POPLATEKMESICNE,970623
8645,60,POPLATEKMESICNE,970623
438,37,POPLATEKMESICNE,970623
2443,46,POPLATEKMESICNE,970625
4309,74,POPLATEKTYDNE,970625
3075,71,POPLATEKMESICNE,970625
2200,1,POPLATEKMESICNE,970626
3245,45,POPLATEKMESICNE,970626
2806,53,POPLATEKMESICNE,970626
556,12,POPLATEKMESICNE,970626
4301,1,POPLATEKMESICNE,970626
4156,42,POPLATEKMESICNE,970627
1921,42,POPLATEKMESICNE,970627
2939,5,POPLATEKMESICNE,970628
3665,28,POPLATEKMESICNE,970628
3524,66,POPLATEKMESICNE,970628
5196,13,POPLATEKTYDNE,970629
2883,77,POPLATEKMESICNE,970629
1346,74,POPLATEKMESICNE,970701
1514,7,POPLATEKMESICNE,970701
3154,1,POPLATEKMESICNE,970702
2081,36,POPLATEKMESICNE,970702
1255,68,POPLATEKMESICNE,970702
2208,7,POPLATEKMESICNE,970702
1284,55,POPLATEKMESICNE,970702
8153,9,POPLATEKMESICNE,970702
7721,13,POPLATEKMESICNE,970703
3889,16,POPLATEKMESICNE,970703
3085,66,POPLATEKMESICNE,970703
768,26,POPLATEKMESICNE,970703
8919,62,POPLATEKMESICNE,970703
185,32,POPLATEKMESICNE,970704
4150,65,POPLATEKMESICNE,970705
10774,46,POPLATEKMESICNE,970705
2728,52,POPLATEKTYDNE,970706
1339,76,POPLATEKMESICNE,970706
1929,1,POPLATEKMESICNE,970706
3433,73,POPLATEKMESICNE,970707
2337,65,POPLATEKMESICNE,970707
3,5,POPLATEKMESICNE,970707
2093,64,POPLATEKMESICNE,970707
3906,52,POPLATEKMESICNE,970708
3529,12,POPLATEKMESICNE,970708
864,72,POPLATEKMESICNE,970708
4336,2,POPLATEKMESICNE,970708
1647,1,POPLATEKMESICNE,970709
2169,57,POPLATEKMESICNE,970709
258,64,POPLATEKMESICNE,970709
1110,54,POPLATEKMESICNE,970710
105,21,POPLATEKMESICNE,970710
2992,43,POPLATEKMESICNE,970711
11317,50,POPLATEKMESICNE,970711
1681,68,POPLATEKMESICNE,970711
3428,27,POPLATEKMESICNE,970712
679,22,POPLATEKMESICNE,970712
10644,16,POPLATEKMESICNE,970712
2182,22,POPLATEKMESICNE,970712
9560,1,POPLATEKMESICNE,970713
3985,1,POPLATEKMESICNE,970713
3833,77,POPLATEKMESICNE,970713
705,35,POPLATEKMESICNE,970714
2447,38,POPLATEKMESICNE,970714
2452,1,POPLATEKMESICNE,970714
469,72,POPLATEKMESICNE,970714
483,70,POPLATEKMESICNE,970715
2678,1,POPLATEKMESICNE,970715
2183,54,POPLATEKMESICNE,970717
7052,55,POPLATEKPOOBRATU,970717
680,17,POPLATEKMESICNE,970718
284,54,POPLATEKMESICNE,970718
1027,68,POPLATEKMESICNE,970718
1995,54,POPLATEKMESICNE,970718
211,28,POPLATEKMESICNE,970719
1432,27,POPLATEKMESICNE,970719
2369,49,POPLATEKMESICNE,970719
3867,1,POPLATEKMESICNE,970719
1890,1,POPLATEKTYDNE,970720
2204,9,POPLATEKMESICNE,970720
970,18,POPLATEKMESICNE,970720
5290,34,POPLATEKMESICNE,970721
2316,1,POPLATEKMESICNE,970721
611,46,POPLATEKMESICNE,970721
1794,74,POPLATEKMESICNE,970723
801,16,POPLATEKMESICNE,970723
3057,9,POPLATEKMESICNE,970723
2196,11,POPLATEKMESICNE,970724
2646,6,POPLATEKMESICNE,970724
2722,69,POPLATEKMESICNE,970724
2679,67,POPLATEKMESICNE,970724
2587,1,POPLATEKMESICNE,970725
3346,1,POPLATEKMESICNE,970725
1454,46,POPLATEKMESICNE,970725
2197,46,POPLATEKMESICNE,970726
1776,36,POPLATEKMESICNE,970727
547,24,POPLATEKMESICNE,970727
5758,44,POPLATEKMESICNE,970728
3185,45,POPLATEKMESICNE,970729
1950,70,POPLATEKMESICNE,970801
811,14,POPLATEKTYDNE,970801
3381,68,POPLATEKMESICNE,970802
1522,48,POPLATEKMESICNE,970802
41,72,POPLATEKMESICNE,970802
4533,68,POPLATEKMESICNE,970803
3343,1,POPLATEKMESICNE,970803
3686,77,POPLATEKMESICNE,970803
2927,37,POPLATEKMESICNE,970804
4091,9,POPLATEKMESICNE,970804
6602,74,POPLATEKMESICNE,970804
2558,46,POPLATEKMESICNE,970804
3208,29,POPLATEKMESICNE,970804
1389,34,POPLATEKMESICNE,970805
1033,32,POPLATEKMESICNE,970805
2449,23,POPLATEKMESICNE,970805
2000,5,POPLATEKMESICNE,970806
3724,16,POPLATEKMESICNE,970806
3281,1,POPLATEKMESICNE,970806
326,61,POPLATEKMESICNE,970806
307,26,POPLATEKMESICNE,970807
1951,23,POPLATEKMESICNE,970807
4445,47,POPLATEKMESICNE,970807
2338,59,POPLATEKMESICNE,970808
1319,56,POPLATEKPOOBRATU,970808
311,50,POPLATEKMESICNE,970808
3293,1,POPLATEKMESICNE,970808
1648,40,POPLATEKMESICNE,970808
38,19,POPLATEKTYDNE,970808
1434,70,POPLATEKMESICNE,970808
7437,19,POPLATEKTYDNE,970808
4784,46,POPLATEKMESICNE,970808
2644,1,POPLATEKMESICNE,970808
785,21,POPLATEKTYDNE,970809
2776,23,POPLATEKMESICNE,970810
5572,15,POPLATEKMESICNE,970811
3046,74,POPLATEKMESICNE,970811
2138,75,POPLATEKMESICNE,970811
1662,1,POPLATEKMESICNE,970811
386,1,POPLATEKMESICNE,970811
591,1,POPLATEKMESICNE,970812
792,3,POPLATEKMESICNE,970813
1043,1,POPLATEKMESICNE,970813
9433,59,POPLATEKMESICNE,970814
509,36,POPLATEKMESICNE,970814
1747,30,POPLATEKMESICNE,970814
2073,59,POPLATEKMESICNE,970814
3097,66,POPLATEKMESICNE,970814
3062,17,POPLATEKMESICNE,970815
1355,1,POPLATEKMESICNE,970816
1881,60,POPLATEKMESICNE,970817
2595,1,POPLATEKMESICNE,970817
13,76,POPLATEKMESICNE,970817
996,47,POPLATEKMESICNE,970818
37,20,POPLATEKMESICNE,970818
2829,66,POPLATEKMESICNE,970818
529,39,POPLATEKMESICNE,970818
1857,37,POPLATEKMESICNE,970818
9140,32,POPLATEKMESICNE,970818
2485,41,POPLATEKMESICNE,970818
2607,1,POPLATEKMESICNE,970819
653,27,POPLATEKMESICNE,970819
10799,76,POPLATEKMESICNE,970819
1567,10,POPLATEKMESICNE,970819
1845,47,POPLATEKMESICNE,970820
1181,69,POPLATEKMESICNE,970820
3070,56,POPLATEKMESICNE,970821
645,70,POPLATEKMESICNE,970821
1795,53,POPLATEKMESICNE,970821
2442,14,POPLATEKMESICNE,970821
2845,62,POPLATEKMESICNE,970821
8639,46,POPLATEKMESICNE,970822
4003,25,POPLATEKMESICNE,970822
3537,45,POPLATEKMESICNE,970822
2394,62,POPLATEKMESICNE,970823
859,13,POPLATEKMESICNE,970826
3798,15,POPLATEKMESICNE,970827
2317,68,POPLATEKMESICNE,970828
3828,44,POPLATEKMESICNE,970828
2422,27,POPLATEKMESICNE,970829
3556,58,POPLATEKMESICNE,970829
1154,5,POPLATEKTYDNE,970829
3901,12,POPLATEKMESICNE,970830
3950,48,POPLATEKMESICNE,970901
2142,42,POPLATEKMESICNE,970901
2492,73,POPLATEKMESICNE,970901
45,64,POPLATEKMESICNE,970902
2172,1,POPLATEKMESICNE,970902
909,30,POPLATEKMESICNE,970902
10243,44,POPLATEKMESICNE,970903
1026,20,POPLATEKMESICNE,970903
3444,53,POPLATEKTYDNE,970904
1764,68,POPLATEKMESICNE,970904
4158,27,POPLATEKMESICNE,970904
585,4,POPLATEKMESICNE,970904
5698,1,POPLATEKMESICNE,970904
178,59,POPLATEKMESICNE,970906
2079,55,POPLATEKMESICNE,970906
